filename|entry_date|entry_timestamp|book|chapter|verse
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:31:10|Sun 5 Oct 2014 00:31:10|John|17|17
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:33:19|Sun 5 Oct 2014 00:33:19|Colossians|2|11
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:33:36|Sun 5 Oct 2014 00:33:36|Matthew|3|11
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:33:56|Sun 5 Oct 2014 00:33:56|Matthew|3|11
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:33:57|Sun 5 Oct 2014 00:33:57|Matthew|3|12
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:36:02|Sun 5 Oct 2014 00:36:02|John|17|16
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:36:05|Sun 5 Oct 2014 00:36:05|Matthew|3|12
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:37:58|Sun 5 Oct 2014 00:37:58|Matthew|28|19
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:38:18|Sun 5 Oct 2014 00:38:18|Matthew|28|19
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:39:19|Sun 5 Oct 2014 00:39:19|Ephesians|4|5
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:39:23|Sun 5 Oct 2014 00:39:23|Colossians|2|14
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:39:36|Sun 5 Oct 2014 00:39:36|Acts|9|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:39:42|Sun 5 Oct 2014 00:39:42|Acts|9|12
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:39:43|Sun 5 Oct 2014 00:39:43|Acts|9|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:39:44|Sun 5 Oct 2014 00:39:44|Acts|9|14
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:39:45|Sun 5 Oct 2014 00:39:45|Acts|9|15
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:39:46|Sun 5 Oct 2014 00:39:46|Acts|9|16
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:39:50|Sun 5 Oct 2014 00:39:50|Acts|9|17
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:39:51|Sun 5 Oct 2014 00:39:51|Acts|9|18
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:39:55|Sun 5 Oct 2014 00:39:55|Acts|9|19
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:40:19|Sun 5 Oct 2014 00:40:19|Acts|9|19
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:40:20|Sun 5 Oct 2014 00:40:20|Acts|9|18
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:41:39|Sun 5 Oct 2014 00:41:39|Acts|9|19
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:41:46|Sun 5 Oct 2014 00:41:46|Acts|9|20
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:41:53|Sun 5 Oct 2014 00:41:53|Acts|9|20
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:42:40|Sun 5 Oct 2014 00:42:40|Acts|9|21
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:42:44|Sun 5 Oct 2014 00:42:44|Acts|9|20
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:42:56|Sun 5 Oct 2014 00:42:56|Acts|9|19
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:42:58|Sun 5 Oct 2014 00:42:58|Acts|9|20
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:42:59|Sun 5 Oct 2014 00:42:59|Acts|9|21
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:43:03|Sun 5 Oct 2014 00:43:03|Acts|9|20
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:43:09|Sun 5 Oct 2014 00:43:09|Acts|9|21
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:43:28|Sun 5 Oct 2014 00:43:28|Acts|9|20
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:45:34|Sun 5 Oct 2014 00:45:34|Acts|9|21
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:46:08|Sun 5 Oct 2014 00:46:08|Acts|9|22
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:46:25|Sun 5 Oct 2014 00:46:25|Acts|9|22
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:46:37|Sun 5 Oct 2014 00:46:37|Acts|9|23
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:46:42|Sun 5 Oct 2014 00:46:42|Acts|9|23
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:46:43|Sun 5 Oct 2014 00:46:43|Acts|9|22
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:46:44|Sun 5 Oct 2014 00:46:44|Acts|9|23
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:46:57|Sun 5 Oct 2014 00:46:57|Acts|9|23
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:46:58|Sun 5 Oct 2014 00:46:58|Acts|9|24
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:47:12|Sun 5 Oct 2014 00:47:12|Acts|9|25
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:47:51|Sun 5 Oct 2014 00:47:51|Acts|9|26
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:48:10|Sun 5 Oct 2014 00:48:10|Acts|9|26
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:48:11|Sun 5 Oct 2014 00:48:11|Acts|9|27
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:48:12|Sun 5 Oct 2014 00:48:12|Acts|9|26
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:48:28|Sun 5 Oct 2014 00:48:28|Acts|9|27
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:48:47|Sun 5 Oct 2014 00:48:47|Acts|9|28
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:48:53|Sun 5 Oct 2014 00:48:53|Acts|9|28
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:02|Sun 5 Oct 2014 00:49:02|Acts|9|29
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:27|Sun 5 Oct 2014 00:49:27|Acts|9|30
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:29|Sun 5 Oct 2014 00:49:29|Acts|9|29
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:30|Sun 5 Oct 2014 00:49:30|Acts|9|30
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:32|Sun 5 Oct 2014 00:49:32|Acts|9|29
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:38|Sun 5 Oct 2014 00:49:38|Acts|9|30
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:43|Sun 5 Oct 2014 00:49:43|Acts|9|31
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:51|Sun 5 Oct 2014 00:49:51|Acts|9|32
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:58|Sun 5 Oct 2014 00:49:58|Acts|9|32
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:58|Sun 5 Oct 2014 00:49:58|Acts|9|32
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:53:37|Sun 5 Oct 2014 00:53:37|Galatians|2|11
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:53:45|Sun 5 Oct 2014 00:53:45|Galatians|2|9
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:53:53|Sun 5 Oct 2014 00:53:53|Galatians|2|10
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:54:00|Sun 5 Oct 2014 00:54:00|Galatians|2|10
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:54:06|Sun 5 Oct 2014 00:54:06|Galatians|2|11
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:54:37|Sun 5 Oct 2014 00:54:37|Galatians|2|12
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:54:48|Sun 5 Oct 2014 00:54:48|Galatians|2|11
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:54:50|Sun 5 Oct 2014 00:54:50|Galatians|2|12
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:54:52|Sun 5 Oct 2014 00:54:52|Galatians|2|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:55:00|Sun 5 Oct 2014 00:55:00|Galatians|2|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:55:01|Sun 5 Oct 2014 00:55:01|Galatians|2|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:55:01|Sun 5 Oct 2014 00:55:01|Galatians|2|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:55:09|Sun 5 Oct 2014 00:55:09|Galatians|2|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:55:30|Sun 5 Oct 2014 00:55:30|Galatians|2|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:55:32|Sun 5 Oct 2014 00:55:32|Galatians|2|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:02:55|Sun 5 Oct 2014 01:02:55|Acts|13|48
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:02:57|Sun 5 Oct 2014 01:02:57|Acts|13|48
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:05:26|Sun 5 Oct 2014 01:05:26|Acts|14|22
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:05:29|Sun 5 Oct 2014 01:05:29|Acts|14|22
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:05:30|Sun 5 Oct 2014 01:05:30|Acts|14|23
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:05:58|Sun 5 Oct 2014 01:05:58|2Timothy|3|12
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:06:41|Sun 5 Oct 2014 01:06:41|Acts|14|22
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:06:42|Sun 5 Oct 2014 01:06:42|Acts|14|22
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:06:49|Sun 5 Oct 2014 01:06:49|Acts|14|21
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:06:55|Sun 5 Oct 2014 01:06:55|Acts|14|22
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:06:56|Sun 5 Oct 2014 01:06:56|Acts|14|21
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:06:58|Sun 5 Oct 2014 01:06:58|Acts|14|20
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:06:59|Sun 5 Oct 2014 01:06:59|Acts|14|20
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:07:01|Sun 5 Oct 2014 01:07:01|Acts|14|20
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:07:02|Sun 5 Oct 2014 01:07:02|Acts|14|21
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:07:05|Sun 5 Oct 2014 01:07:05|Acts|14|20
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:14:28|Sun 5 Oct 2014 01:14:28|2John|1|6
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:14:40|Sun 5 Oct 2014 01:14:40|2John|1|7
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:14:42|Sun 5 Oct 2014 01:14:42|2John|1|7
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:14:42|Sun 5 Oct 2014 01:14:42|2John|1|6
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:17:30|Sun 5 Oct 2014 01:17:30|2John|1|6
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:17:43|Sun 5 Oct 2014 01:17:43|Acts|14|19
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:17:49|Sun 5 Oct 2014 01:17:49|Acts|14|18
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:17:50|Sun 5 Oct 2014 01:17:50|Acts|14|18
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:17:51|Sun 5 Oct 2014 01:17:51|Acts|14|17
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:17:52|Sun 5 Oct 2014 01:17:52|Acts|14|16
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:17:52|Sun 5 Oct 2014 01:17:52|Acts|14|16
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:17:53|Sun 5 Oct 2014 01:17:53|Acts|14|15
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:17:54|Sun 5 Oct 2014 01:17:54|Acts|14|14
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:17:54|Sun 5 Oct 2014 01:17:54|Acts|14|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:17:55|Sun 5 Oct 2014 01:17:55|Acts|14|12
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:17:56|Sun 5 Oct 2014 01:17:56|Acts|14|12
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:19:52|Sun 5 Oct 2014 01:19:52|1John|4|17
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:20:09|Sun 5 Oct 2014 01:20:09|1John|4|18
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:21:22|Sun 5 Oct 2014 01:21:22|1John|4|18
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:22:45|Sun 5 Oct 2014 01:22:45|1John|4|19
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:22:50|Sun 5 Oct 2014 01:22:50|1John|4|20
BDA 2014 10 05.txt|Sun 5 Oct 2014 01:25:21|Sun 5 Oct 2014 01:25:21|1John|1|8
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:06:50|Sun 5 Oct 2014 00:06:50|Romans|3|10
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:06:52|Sun 5 Oct 2014 00:06:52|Romans|3|11
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:06:54|Sun 5 Oct 2014 00:06:54|Romans|3|13
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:07:00|Sun 5 Oct 2014 00:07:00|Job|15|16
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:07:07|Sun 5 Oct 2014 00:07:07|Psalms|62|9
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:07:56|Sun 5 Oct 2014 00:07:56|1Timothy|4|1
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:08:00|Sun 5 Oct 2014 00:08:00|1Timothy|4|2
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:08:52|Sun 5 Oct 2014 00:08:52|1Timothy|4|2
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:08:52|Sun 5 Oct 2014 00:08:52|1Timothy|4|1
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:10:26|Sun 5 Oct 2014 00:10:26|Mark|1|25
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:12:07|Sun 5 Oct 2014 00:12:07|Luke|9|23
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:13:07|Sun 5 Oct 2014 00:13:07|Jeremiah|17|9
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:14:10|Sun 5 Oct 2014 00:14:10|Jeremiah|17|9
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:14:14|Sun 5 Oct 2014 00:14:14|1Timothy|6|10
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:16:38|Sun 5 Oct 2014 00:16:38|Luke|6|26
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:19:06|Sun 5 Oct 2014 00:19:06|1Corinthians|4|7
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:19:31|Sun 5 Oct 2014 00:19:31|1Corinthians|4|8
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:19:32|Sun 5 Oct 2014 00:19:32|1Corinthians|4|7
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:20:11|Sun 5 Oct 2014 00:20:11|1Corinthians|4|7
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:20:12|Sun 5 Oct 2014 00:20:12|1Corinthians|4|8
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:20:14|Sun 5 Oct 2014 00:20:14|1Corinthians|4|7
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:20:15|Sun 5 Oct 2014 00:20:15|1Corinthians|4|7
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:20:22|Sun 5 Oct 2014 00:20:22|1Corinthians|4|7
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:20:22|Sun 5 Oct 2014 00:20:22|1Corinthians|4|8
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:20:25|Sun 5 Oct 2014 00:20:25|1Corinthians|4|8
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:20:26|Sun 5 Oct 2014 00:20:26|1Corinthians|4|8
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:21:23|Sun 5 Oct 2014 00:21:23|1John|2|16
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:22:01|Sun 5 Oct 2014 00:22:01|Philippians|2|4
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:22:09|Sun 5 Oct 2014 00:22:09|Philippians|2|3
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:22:12|Sun 5 Oct 2014 00:22:12|Philippians|2|4
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:22:13|Sun 5 Oct 2014 00:22:13|Philippians|2|5
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:22:19|Sun 5 Oct 2014 00:22:19|1Corinthians|4|7
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:22:21|Sun 5 Oct 2014 00:22:21|1Corinthians|4|7
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:22:21|Sun 5 Oct 2014 00:22:21|1Corinthians|4|8
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:29:18|Sun 5 Oct 2014 00:29:18|Matthew|12|22
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:31:46|Sun 5 Oct 2014 00:31:46|Jeremiah|31|18
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:31:50|Sun 5 Oct 2014 00:31:50|Jeremiah|31|19
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:31:56|Sun 5 Oct 2014 00:31:56|Jeremiah|31|19
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:37:09|Sun 5 Oct 2014 00:37:09|Matthew|12|22
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:48:00|Sun 5 Oct 2014 00:48:00|Matthew|12|23
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:48:05|Sun 5 Oct 2014 00:48:05|Matthew|12|23
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:48:27|Sun 5 Oct 2014 00:48:27|Matthew|12|24
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:48:33|Sun 5 Oct 2014 00:48:33|Matthew|12|25
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:20|Sun 5 Oct 2014 00:49:20|Matthew|12|26
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:27|Sun 5 Oct 2014 00:49:27|Matthew|12|27
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:28|Sun 5 Oct 2014 00:49:28|Matthew|12|26
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:49:56|Sun 5 Oct 2014 00:49:56|Matthew|12|27
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:50:08|Sun 5 Oct 2014 00:50:08|Matthew|12|28
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:52:12|Sun 5 Oct 2014 00:52:12|Matthew|12|27
BDA 2014 10 05.txt|Sun 5 Oct 2014 00:52:16|Sun 5 Oct 2014 00:52:16|Matthew|12|28
