filename|entry_date|entry_timestamp|book|chapter|verse
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:39:26|Wed 1 Jan 2014 00:39:26|Romans|16|18
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:39:35|Wed 1 Jan 2014 00:39:35|Romans|16|18
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:39:39|Wed 1 Jan 2014 00:39:39|Romans|16|17
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:39:39|Wed 1 Jan 2014 00:39:39|Proverbs|1|3
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:39:43|Wed 1 Jan 2014 00:39:43|Proverbs|1|4
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:39:45|Wed 1 Jan 2014 00:39:45|Proverbs|1|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:39:46|Wed 1 Jan 2014 00:39:46|Proverbs|1|3
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:39:52|Wed 1 Jan 2014 00:39:52|Proverbs|1|3
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:39:52|Wed 1 Jan 2014 00:39:52|Proverbs|1|4
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:28|Wed 1 Jan 2014 00:40:28|Philippians|1|6
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:30|Wed 1 Jan 2014 00:40:30|Philippians|1|7
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:32|Wed 1 Jan 2014 00:40:32|Philippians|1|7
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:32|Wed 1 Jan 2014 00:40:32|Philippians|1|6
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:37|Wed 1 Jan 2014 00:40:37|Proverbs|1|3
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:39|Wed 1 Jan 2014 00:40:39|Philippians|1|6
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:40|Wed 1 Jan 2014 00:40:40|Philippians|1|5
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:45|Wed 1 Jan 2014 00:40:45|Philippians|1|6
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:47|Wed 1 Jan 2014 00:40:47|Philippians|1|7
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:50|Wed 1 Jan 2014 00:40:50|Philippians|1|8
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:50|Wed 1 Jan 2014 00:40:50|Philippians|1|8
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:50|Wed 1 Jan 2014 00:40:50|Philippians|1|9
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:51|Wed 1 Jan 2014 00:40:51|Philippians|1|10
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:51|Wed 1 Jan 2014 00:40:51|Philippians|1|11
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:53|Wed 1 Jan 2014 00:40:53|Philippians|1|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:56|Wed 1 Jan 2014 00:40:56|Philippians|1|11
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:41:02|Wed 1 Jan 2014 00:41:02|Philippians|1|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:41:05|Wed 1 Jan 2014 00:41:05|Philippians|1|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:41:07|Wed 1 Jan 2014 00:41:07|Philippians|1|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:42:22|Wed 1 Jan 2014 00:42:22|Proverbs|1|7
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:43:10|Wed 1 Jan 2014 00:43:10|Proverbs|1|8
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:43:26|Wed 1 Jan 2014 00:43:26|Proverbs|1|9
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:43:31|Wed 1 Jan 2014 00:43:31|Proverbs|1|10
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:43:42|Wed 1 Jan 2014 00:43:42|Proverbs|1|11
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:43:55|Wed 1 Jan 2014 00:43:55|Proverbs|1|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:44:01|Wed 1 Jan 2014 00:44:01|Proverbs|1|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:44:05|Wed 1 Jan 2014 00:44:05|Proverbs|1|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:44:22|Wed 1 Jan 2014 00:44:22|Proverbs|1|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:44:29|Wed 1 Jan 2014 00:44:29|Proverbs|1|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:45:16|Wed 1 Jan 2014 00:45:16|Proverbs|1|16
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:45:24|Wed 1 Jan 2014 00:45:24|Proverbs|1|17
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:45:35|Wed 1 Jan 2014 00:45:35|Proverbs|1|18
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:45:46|Wed 1 Jan 2014 00:45:46|Proverbs|1|19
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:46:29|Wed 1 Jan 2014 00:46:29|Proverbs|1|20
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:46:39|Wed 1 Jan 2014 00:46:39|Proverbs|1|21
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:47:03|Wed 1 Jan 2014 00:47:03|Proverbs|1|22
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:51:06|Wed 1 Jan 2014 00:51:06|Proverbs|1|23
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:51:11|Wed 1 Jan 2014 00:51:11|Proverbs|1|23
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:52:10|Wed 1 Jan 2014 00:52:10|Genesis|1|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:52:15|Wed 1 Jan 2014 00:52:15|Proverbs|1|22
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:52:18|Wed 1 Jan 2014 00:52:18|Proverbs|1|23
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:52:22|Wed 1 Jan 2014 00:52:22|Proverbs|1|23
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:52:28|Wed 1 Jan 2014 00:52:28|Proverbs|1|24
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:52:28|Wed 1 Jan 2014 00:52:28|Proverbs|1|24
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:53:12|Wed 1 Jan 2014 00:53:12|Proverbs|3|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:53:19|Wed 1 Jan 2014 00:53:19|Proverbs|3|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:54:16|Wed 1 Jan 2014 00:54:16|Luke|6|22
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:54:23|Wed 1 Jan 2014 00:54:23|Luke|6|26
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:54:41|Wed 1 Jan 2014 00:54:41|Proverbs|3|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:54:45|Wed 1 Jan 2014 00:54:45|Proverbs|3|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:54:47|Wed 1 Jan 2014 00:54:47|Proverbs|3|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:54:48|Wed 1 Jan 2014 00:54:48|Proverbs|3|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:55:34|Wed 1 Jan 2014 00:55:34|Proverbs|4|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:57:41|Wed 1 Jan 2014 00:57:41|Proverbs|4|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:58:35|Wed 1 Jan 2014 00:58:35|Proverbs|4|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:59:10|Wed 1 Jan 2014 00:59:10|2Corinthians|11|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:59:11|Wed 1 Jan 2014 00:59:11|2Corinthians|11|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:59:14|Wed 1 Jan 2014 00:59:14|2Corinthians|11|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:59:14|Wed 1 Jan 2014 00:59:14|Proverbs|4|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:59:17|Wed 1 Jan 2014 00:59:17|Proverbs|4|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:59:53|Wed 1 Jan 2014 00:59:53|Proverbs|22|24
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:00:05|Wed 1 Jan 2014 01:00:05|Proverbs|22|25
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:00:21|Wed 1 Jan 2014 01:00:21|Proverbs|22|24
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:00:22|Wed 1 Jan 2014 01:00:22|Proverbs|4|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:00:24|Wed 1 Jan 2014 01:00:24|Proverbs|4|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:00:55|Wed 1 Jan 2014 01:00:55|1Corinthians|15|33
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:01:12|Wed 1 Jan 2014 01:01:12|Proverbs|4|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:01:15|Wed 1 Jan 2014 01:01:15|Proverbs|4|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:05:13|Wed 1 Jan 2014 01:05:13|Proverbs|22|24
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:05:16|Wed 1 Jan 2014 01:05:16|Proverbs|22|25
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:05:18|Wed 1 Jan 2014 01:05:18|Proverbs|22|24
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:05:18|Wed 1 Jan 2014 01:05:18|Proverbs|4|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:05:20|Wed 1 Jan 2014 01:05:20|Proverbs|22|24
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:05:20|Wed 1 Jan 2014 01:05:20|Proverbs|22|25
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:05:21|Wed 1 Jan 2014 01:05:21|Proverbs|22|24
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:05:22|Wed 1 Jan 2014 01:05:22|Proverbs|4|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:05:26|Wed 1 Jan 2014 01:05:26|Proverbs|4|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:05:38|Wed 1 Jan 2014 01:05:38|Proverbs|4|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:05:39|Wed 1 Jan 2014 01:05:39|Proverbs|4|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:08:20|Wed 1 Jan 2014 01:08:20|Proverbs|4|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:08:36|Wed 1 Jan 2014 01:08:36|Proverbs|4|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:08:38|Wed 1 Jan 2014 01:08:38|Proverbs|4|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:08:39|Wed 1 Jan 2014 01:08:39|Proverbs|4|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:08:39|Wed 1 Jan 2014 01:08:39|Proverbs|4|16
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:08:54|Wed 1 Jan 2014 01:08:54|Proverbs|4|17
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:08:59|Wed 1 Jan 2014 01:08:59|Proverbs|4|17
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:09:05|Wed 1 Jan 2014 01:09:05|Proverbs|4|18
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:09:12|Wed 1 Jan 2014 01:09:12|Proverbs|4|19
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:09:15|Wed 1 Jan 2014 01:09:15|Proverbs|4|19
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:09:21|Wed 1 Jan 2014 01:09:21|Proverbs|4|19
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:10:08|Wed 1 Jan 2014 01:10:08|Job|12|9
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:10:16|Wed 1 Jan 2014 01:10:16|Job|12|10
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:10:30|Wed 1 Jan 2014 01:10:30|Job|12|11
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:10:45|Wed 1 Jan 2014 01:10:45|Job|12|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:10:46|Wed 1 Jan 2014 01:10:46|Job|12|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:10:46|Wed 1 Jan 2014 01:10:46|Job|12|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:10:55|Wed 1 Jan 2014 01:10:55|Job|12|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:11:22|Wed 1 Jan 2014 01:11:22|Job|12|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:11:36|Wed 1 Jan 2014 01:11:36|Job|12|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:11:50|Wed 1 Jan 2014 01:11:50|Job|12|16
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:13:18|Wed 1 Jan 2014 01:13:18|Job|12|17
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:13:24|Wed 1 Jan 2014 01:13:24|Job|12|19
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:13:33|Wed 1 Jan 2014 01:13:33|Job|12|19
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:13:40|Wed 1 Jan 2014 01:13:40|Job|12|20
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:13:57|Wed 1 Jan 2014 01:13:57|Job|12|21
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:14:10|Wed 1 Jan 2014 01:14:10|Job|12|22
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:14:20|Wed 1 Jan 2014 01:14:20|Job|12|23
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:14:28|Wed 1 Jan 2014 01:14:28|Job|12|24
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:14:40|Wed 1 Jan 2014 01:14:40|Job|12|25
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:14:55|Wed 1 Jan 2014 01:14:55|Proverbs|4|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:15:23|Wed 1 Jan 2014 01:15:23|Proverbs|5|7
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:15:40|Wed 1 Jan 2014 01:15:40|Proverbs|5|8
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:16:17|Wed 1 Jan 2014 01:16:17|Proverbs|5|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:16:25|Wed 1 Jan 2014 01:16:25|Proverbs|5|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:16:32|Wed 1 Jan 2014 01:16:32|Proverbs|5|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:16:58|Wed 1 Jan 2014 01:16:58|Proverbs|5|9
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:17:04|Wed 1 Jan 2014 01:17:04|Proverbs|5|10
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:17:11|Wed 1 Jan 2014 01:17:11|Proverbs|5|11
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:19:34|Wed 1 Jan 2014 01:19:34|Proverbs|5|23
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:19:39|Wed 1 Jan 2014 01:19:39|Proverbs|5|21
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:19:45|Wed 1 Jan 2014 01:19:45|Proverbs|5|22
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:19:52|Wed 1 Jan 2014 01:19:52|Proverbs|5|23
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:20:20|Wed 1 Jan 2014 01:20:20|Proverbs|6|23
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:21:18|Wed 1 Jan 2014 01:21:18|Proverbs|6|24
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:21:28|Wed 1 Jan 2014 01:21:28|Proverbs|6|25
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:21:43|Wed 1 Jan 2014 01:21:43|Proverbs|6|26
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:21:53|Wed 1 Jan 2014 01:21:53|Proverbs|6|27
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:22:12|Wed 1 Jan 2014 01:22:12|Proverbs|6|28
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:22:25|Wed 1 Jan 2014 01:22:25|Proverbs|6|28
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:22:25|Wed 1 Jan 2014 01:22:25|Proverbs|6|29
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:22:44|Wed 1 Jan 2014 01:22:44|Proverbs|6|30
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:22:50|Wed 1 Jan 2014 01:22:50|Proverbs|6|31
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:22:56|Wed 1 Jan 2014 01:22:56|Proverbs|6|32
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:23:04|Wed 1 Jan 2014 01:23:04|Proverbs|6|33
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:25:39|Wed 1 Jan 2014 01:25:39|Proverbs|8|5
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:26:29|Wed 1 Jan 2014 01:26:29|Proverbs|8|6
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:26:45|Wed 1 Jan 2014 01:26:45|Proverbs|8|7
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:26:46|Wed 1 Jan 2014 01:26:46|Proverbs|8|7
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:27:42|Wed 1 Jan 2014 01:27:42|Proverbs|8|8
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:28:45|Wed 1 Jan 2014 01:28:45|Proverbs|8|9
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:28:46|Wed 1 Jan 2014 01:28:46|Proverbs|8|8
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:29:04|Wed 1 Jan 2014 01:29:04|Proverbs|8|9
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:30:00|Wed 1 Jan 2014 01:30:00|Proverbs|8|5
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:30:11|Wed 1 Jan 2014 01:30:11|Proverbs|8|9
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:30:47|Wed 1 Jan 2014 01:30:47|Proverbs|8|10
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:30:48|Wed 1 Jan 2014 01:30:48|Proverbs|8|9
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:30:52|Wed 1 Jan 2014 01:30:52|Proverbs|8|10
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:32:28|Wed 1 Jan 2014 01:32:28|Proverbs|8|11
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:32:37|Wed 1 Jan 2014 01:32:37|Proverbs|8|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:32:43|Wed 1 Jan 2014 01:32:43|Proverbs|8|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 01:33:03|Wed 1 Jan 2014 01:33:03|Proverbs|8|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 19:23:47|Wed 1 Jan 2014 19:23:47|1Corinthians|16|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 19:23:49|Wed 1 Jan 2014 19:23:49|1Corinthians|16|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:03:58|Wed 1 Jan 2014 00:03:58|1Peter|1|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:05:32|Wed 1 Jan 2014 00:05:32|Revelation|1|20
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:05:37|Wed 1 Jan 2014 00:05:37|Revelation|1|20
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:05:39|Wed 1 Jan 2014 00:05:39|Revelation|2|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:05:42|Wed 1 Jan 2014 00:05:42|Revelation|2|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:05:42|Wed 1 Jan 2014 00:05:42|Revelation|2|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:13:54|Wed 1 Jan 2014 00:13:54|Revelation|11|3
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:16:16|Wed 1 Jan 2014 00:16:16|Revelation|11|4
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:16:22|Wed 1 Jan 2014 00:16:22|Revelation|11|4
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:19:16|Wed 1 Jan 2014 00:19:16|Revelation|11|5
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:19:29|Wed 1 Jan 2014 00:19:29|Jeremiah|5|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:19:31|Wed 1 Jan 2014 00:19:31|Jeremiah|5|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:19:33|Wed 1 Jan 2014 00:19:33|Jeremiah|5|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:21:01|Wed 1 Jan 2014 00:21:01|Zechariah|4|10
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:21:10|Wed 1 Jan 2014 00:21:10|Zechariah|4|11
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:21:39|Wed 1 Jan 2014 00:21:39|2Chronicles|16|9
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:21:43|Wed 1 Jan 2014 00:21:43|2Chronicles|16|9
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:21:51|Wed 1 Jan 2014 00:21:51|2Chronicles|16|9
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:22:41|Wed 1 Jan 2014 00:22:41|Zechariah|2|8
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:22:45|Wed 1 Jan 2014 00:22:45|Zechariah|2|9
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:23:00|Wed 1 Jan 2014 00:23:00|Zechariah|2|9
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:24:35|Wed 1 Jan 2014 00:24:35|Zechariah|4|10
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:24:36|Wed 1 Jan 2014 00:24:36|Zechariah|4|11
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:24:37|Wed 1 Jan 2014 00:24:37|Zechariah|4|11
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:25:31|Wed 1 Jan 2014 00:25:31|Zechariah|4|12
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:25:35|Wed 1 Jan 2014 00:25:35|Zechariah|4|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:25:44|Wed 1 Jan 2014 00:25:44|Zechariah|4|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:25:44|Wed 1 Jan 2014 00:25:44|Zechariah|4|13
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:25:57|Wed 1 Jan 2014 00:25:57|Zechariah|4|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:26:42|Wed 1 Jan 2014 00:26:42|Revelation|11|4
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:26:49|Wed 1 Jan 2014 00:26:49|Zechariah|4|14
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:29:55|Wed 1 Jan 2014 00:29:55|Revelation|1|5
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:30:00|Wed 1 Jan 2014 00:30:00|Revelation|1|6
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:30:16|Wed 1 Jan 2014 00:30:16|Revelation|1|6
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:31:00|Wed 1 Jan 2014 00:31:00|John|17|17
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:31:12|Wed 1 Jan 2014 00:31:12|Revelation|1|6
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:32:42|Wed 1 Jan 2014 00:32:42|Numbers|35|30
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:32:50|Wed 1 Jan 2014 00:32:50|Numbers|35|31
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:33:23|Wed 1 Jan 2014 00:33:23|Deuteronomy|17|6
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:33:27|Wed 1 Jan 2014 00:33:27|Deuteronomy|17|7
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:33:35|Wed 1 Jan 2014 00:33:35|Deuteronomy|19|15
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:33:40|Wed 1 Jan 2014 00:33:40|Deuteronomy|19|16
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:34:37|Wed 1 Jan 2014 00:34:37|John|8|17
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:35:08|Wed 1 Jan 2014 00:35:08|1Timothy|5|19
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:35:48|Wed 1 Jan 2014 00:35:48|Hebrews|10|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:35:49|Wed 1 Jan 2014 00:35:49|Hebrews|10|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:35:51|Wed 1 Jan 2014 00:35:51|Hebrews|10|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:35:51|Wed 1 Jan 2014 00:35:51|Hebrews|10|3
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:35:57|Wed 1 Jan 2014 00:35:57|Hebrews|10|25
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:36:15|Wed 1 Jan 2014 00:36:15|Hebrews|10|26
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:36:23|Wed 1 Jan 2014 00:36:23|Hebrews|10|26
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:36:28|Wed 1 Jan 2014 00:36:28|Hebrews|10|27
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:37:08|Wed 1 Jan 2014 00:37:08|Hebrews|10|28
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:40:29|Wed 1 Jan 2014 00:40:29|Psalms|67|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:41:29|Wed 1 Jan 2014 00:41:29|Psalms|67|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:41:35|Wed 1 Jan 2014 00:41:35|Psalms|67|3
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:41:45|Wed 1 Jan 2014 00:41:45|Psalms|67|5
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:41:55|Wed 1 Jan 2014 00:41:55|Psalms|67|5
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:42:03|Wed 1 Jan 2014 00:42:03|Psalms|67|7
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:54:15|Wed 1 Jan 2014 00:54:15|Revelation|4|3
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:54:27|Wed 1 Jan 2014 00:54:27|Revelation|4|4
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:54:35|Wed 1 Jan 2014 00:54:35|Revelation|4|4
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:54:47|Wed 1 Jan 2014 00:54:47|Revelation|10|1
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:54:53|Wed 1 Jan 2014 00:54:53|Revelation|10|2
BDA 2014 1 01.txt|Wed 1 Jan 2014 00:54:56|Wed 1 Jan 2014 00:54:56|Revelation|10|2
